player,fname,lname,pname,pos1,pos2,height,weight,yob,forty,bench,vertical,broad,shuttle,cone,dpos,col,dv,start,cteam,posd,jnum,dcp
PS-0550,Preston,Smith,P.Smith,LB,DL,77,271,1992,4.71,24,34,121,4.28,7.07,38,Mississippi State,Southeastern (SEC),2015,WAS,WLB,94,2
PS-0600,Paul,Soliai,P.Soliai,DL,,76,345,1983,5.1,0,29.5,103,4.69,7.66,108,Utah,Mountain West (MWC),2007,ATL,RES,96,3
PS-0700,Phillippi,Sparks,P.Sparks,DB,OL,71,195,1969,0,0,0,0,0,0,41,Arizona State,Pacific 10,1992,INA,INA,0,0
PS-0800,Paul,Spicer,P.Spicer,DL,,76,287,1975,0,0,0,0,0,0,0,Saginaw Valley State,,1999,INA,INA,0,0
PS-0850,Phillip,Steward,P.Steward,LB,,73,230,1990,4.65,26,34.5,122,4.57,7.43,0,Houston,Conference USA (C-USA),2013,INA,INA,0,0
PS-0900,Pete,Stoyanovich,P.Stoyanovich,K,,71,187,1967,0,0,0,0,0,0,203,Indiana,Big Ten,1989,INA,INA,0,0
PS-0950,Phillip,Supernaw,P.Supernaw,TE,,77,250,1990,0,0,0,0,0,0,0,Ouachita Baptist,,2012,TEN,TE,89,2
PS-1000,Patrick,Surtain,P.Surtain,DB,,71,192,1976,0,0,0,0,0,0,44,Southern Mississippi,Conference USA (C-USA),1998,INA,INA,0,0
PS-1100,Pete,Swanson,P.Swanson,OL,,77,315,1974,0,0,0,0,0,0,0,Stanford,Pacific 10,2000,INA,INA,0,0
PT-0100,Phillip,Tanner,P.Tanner,RB,,70,217,1988,0,0,0,0,0,0,0,Middle Tennessee,Sun Belt,2011,INA,INA,0,0
PT-0200,Phillip,Taylor,P.Taylor,DL,,75,335,1988,5.09,31,29.5,100,4.77,7.75,21,Baylor,Big 12,2011,INA,INA,0,0
PT-0300,Pat,Thomas,P.Thomas,LB,,74,243,1983,0,0,0,0,0,0,194,North Carolina State,Atlantic Coast (ACC),2005,INA,INA,0,0
PT-0350,Phillip,Thomas,P.Thomas,DB,,72,208,1989,4.57,14,35,122,4.15,6.78,119,Fresno State,Mountain West (MWC),2013,BUF,PS,43,4
PT-0400,Pierre,Thomas,P.Thomas,RB,,71,215,1984,0,0,0,0,0,0,0,Illinois,Big Ten,2007,WAS,RB,39,4
PT-0450,Peyton,Thompson,P.Thompson,DB,,71,180,1990,0,0,0,0,0,0,0,San Jose State,Western Athletic,2012,JAC,LCB,25,3
PT-0500,Pat,Tillman,P.Tillman,DB,K,71,204,1976,0,0,0,0,0,0,226,Arizona State,Pacific 10,1998,INA,INA,0,0
PT-0600,Pisa,Tinoisamoa,P.Tinoisamoa,LB,,73,235,1981,4.65,19,34.5,111,4.07,6.97,43,Hawaii,Western Athletic,2003,INA,INA,0,0
PT-0700,Pago,Togafau,P.Togafau,LB,,70,210,1984,0,0,0,0,0,0,0,Idaho State,Big Sky,2007,INA,INA,0,0
PT-0800,Patrick,Trahan,P.Trahan,LB,,74,234,1986,0,0,0,0,0,0,0,Mississippi,Southeastern (SEC),2011,INA,INA,0,0
PT-0900,Phil,Trautwein,P.Trautwein,OL,,78,310,1986,0,0,0,0,0,0,0,Florida,Southeastern (SEC),2009,INA,INA,0,0
PT-1000,Patrick,Turner,P.Turner,WR,,77,220,1987,0,0,0,0,0,0,87,USC,Pacific 10,2009,INA,INA,0,0
PW-0100,Pierre,Walters,P.Walters,LB,,77,269,1986,0,0,0,0,0,0,0,Eastern Illinois,Ohio Valley,2009,INA,INA,0,0
PW-0200,Phillip,Ward,P.Ward,LB,,74,235,1974,0,0,0,0,0,0,0,UCLA,Pacific 10,1998,INA,INA,0,0
PW-0300,Paris,Warren,P.Warren,WR,,72,213,1982,4.71,0,31.5,0,0,0,225,Utah,Mountain West (MWC),2006,INA,INA,0,0
PW-0350,Pierre,Warren,P.Warren,DB,,74,200,1992,4.64,8,35,125,4.51,7.38,0,Jacksonville State,Ohio Valley,2014,INA,INA,0,0
PW-0400,Peter,Warrick,P.Warrick,WR,,71,192,1977,0,0,0,0,0,0,4,Florida State,Atlantic Coast (ACC),2000,INA,INA,0,0
PW-0500,Patrick,Washington,P.Washington,RB,,74,240,1978,0,0,0,0,0,0,0,Virginia,Atlantic Coast (ACC),2001,INA,INA,0,0
PW-0600,Pat,Watkins,P.Watkins,DB,K,76,200,1982,4.42,14,41,133,0,0,138,Florida State,Atlantic Coast (ACC),2006,INA,INA,0,0
PW-0700,Philip,Wheeler,P.Wheeler,LB,,74,240,1984,4.76,24,31,118,4.29,7.11,93,Georgia Tech,Atlantic Coast (ACC),2008,ATL,SLB,51,2
PW-0800,Pat,White,P.White,QB,,72,190,1986,4.55,0,35,117,4.42,7.06,44,West Virginia,Big East,2009,INA,INA,0,0
PW-0850,P.J.,Williams,P.Williams,DB,,72,194,1993,4.48,12,41,135,4.28,7.08,78,Florida State,Atlantic Coast (ACC),2015,NO,RES,36,5
PW-0900,Pat,Williams,P.Williams,DL,,75,315,1972,0,0,0,0,0,0,0,Texas A&M,Big 12,1997,INA,INA,0,0
PW-1000,Paul,Williams,P.Williams,WR,,73,205,1983,4.45,0,38.5,125,4.24,7.03,80,Fresno State,Western Athletic,2008,INA,INA,0,0
PW-1100,Payton,Williams,P.Williams,DB,,67,170,1978,0,0,0,0,0,0,0,Fresno State,Western Athletic,2000,INA,INA,0,0
PW-1200,Patrick,Willis,P.Willis,LB,,73,240,1985,4.51,22,39,119,4.46,7.23,11,Mississippi,Southeastern (SEC),2007,INA,INA,0,0
PW-1300,Pierre,Woods,P.Woods,LB,,77,249,1982,0,0,0,0,0,0,0,Michigan,Big Ten,2006,INA,INA,0,0
PW-1400,Paul,Worrilow,P.Worrilow,LB,,72,230,1990,4.65,30,34.5,124,3.97,6.5,0,Delaware,Colonial Athletic (CAA),2013,ATL,MLB,55,1
PZ-0100,Peppi,Zellner,P.Zellner,DL,,77,262,1975,4.72,20,35.5,122,4.49,7.4,132,Fort Valley State,,1999,INA,INA,0,0
PZ-0200,Paul,Zukauskas,P.Zukauskas,OL,,77,320,1979,5.3,22,0,0,0,0,203,Boston College,Big East,2001,INA,INA,0,0
QA-0100,Quinton,Alston,Q.Alston,LB,,73,232,1993,4.78,18,34,114,0,0,0,Iowa,Big Ten,2015,INA,INA,0,0
QB-0100,Quincy,Black,Q.Black,LB,,74,240,1984,4.42,24,41.5,124,4.34,6.86,68,New Mexico,Mountain West (MWC),2007,INA,INA,0,0
QB-0200,Qumain,Black,Q.Black,DB,,70,183,1992,4.51,11,36,0,0,0,0,East Central Oklahoma,,2015,INA,INA,0,0
QB-0250,Quan,Bray,Q.Bray,WR,,70,195,1993,4.5,12,34,116,4.28,6.87,0,Auburn,Southeastern (SEC),2015,IND,LWR,5,3
QB-0275,Quayshawne,Buckley,Q.Buckley,DL,,74,302,1991,5.08,22,35,111,4.65,7.58,0,Idaho,Sun Belt,2015,INA,INA,0,0
QB-0300,Quincy,Butler,Q.Butler,DB,,73,190,1981,0,0,0,0,0,0,0,Texas Christian,Mountain West (MWC),2006,INA,INA,0,0
QC-0100,Quincy,Carter,Q.Carter,QB,,74,213,1977,4.58,0,35.5,113,4.12,7.12,53,Georgia,Southeastern (SEC),2001,INA,INA,0,0
QC-0200,Quinton,Carter,Q.Carter,DB,,73,208,1988,4.57,23,34.5,121,4.06,7.05,108,Oklahoma,Big 12,2011,INA,INA,0,0
QC-0300,Quinton,Caver,Q.Caver,LB,,76,241,1978,4.67,23,37.5,118,4.25,7.66,55,Arkansas,Southeastern (SEC),2001,INA,INA,0,0
QC-0350,Quinton,Coples,Q.Coples,DL,LB,78,285,1990,4.69,25,31.5,109,4.78,7.57,16,North Carolina,Atlantic Coast (ACC),2012,MIA,RDE,98,2
QC-0400,Quan,Cosby,Q.Cosby,WR,,69,191,1982,4.5,0,0,0,4.47,7.28,0,Texas,Big 12,2009,INA,INA,0,0
QC-0500,Quinton,Culberson,Q.Culberson,LB,,73,240,1985,4.77,18,29.5,113,0,0,0,Mississippi State,Southeastern (SEC),2007,INA,INA,0,0
QD-0100,Quintin,Demps,Q.Demps,DB,,72,206,1985,4.39,16,31.5,110,0,0,117,Texas-El Paso,Conference USA (C-USA),2008,HOU,SS,32,1
QD-0200,Quinton,Dial,Q.Dial,DL,,77,318,1990,5.29,0,0,0,0,0,157,Alabama,Southeastern (SEC),2013,SF,RDT,92,1
QD-0300,Quandre,Diggs,Q.Diggs,DB,,69,196,1993,4.5,17,35.5,113,4.15,7.22,200,Texas,Big 12,2015,DET,LCB,28,2
QD-0400,Quinton,Dunbar,Q.Dunbar,DB,WR,71,190,1992,4.44,7,35,120,4.16,7.1,0,Florida,Southeastern (SEC),2015,WAS,LCB,47,2
QE-0050,Quinterrius,Eatmon,Q.Eatmon,OL,,78,312,1991,5.44,27,27,101,4.89,7.98,0,South Florida,American Athletic,2015,INA,INA,0,0
QE-0100,Quincy,Enunwa,Q.Enunwa,WR,,74,225,1992,4.44,19,0,0,0,0,209,Nebraska,Big Ten,2014,NYJ,LWR,81,2
QG-0100,Quinton,Ganther,Q.Ganther,RB,,70,215,1984,4.5,29,35,119,0,7.21,246,Utah,Mountain West (MWC),2006,INA,INA,0,0
QG-0200,Quinn,Gray,Q.Gray,QB,,75,246,1979,0,0,0,0,0,0,0,Florida A&M,Mid-Eastern Athletic (MEAC),2005,INA,INA,0,0
QG-0300,Quentin,Griffin,Q.Griffin,RB,,67,195,1981,4.48,21,38,123,4.08,0,108,Oklahoma,Big 12,2003,INA,INA,0,0
QG-0400,Quentin,Groves,Q.Groves,DL,LB,75,265,1984,0,0,0,0,0,0,52,Auburn,Southeastern (SEC),2008,INA,INA,0,0
QH-0100,Quentin,Harris,Q.Harris,DB,,73,214,1977,4.61,14,36.5,120,4.34,7.59,0,Syracuse,Big East,2002,INA,INA,0,0
QH-0200,Quentin,Hines,Q.Hines,RB,,71,190,1990,4.4,24,42.5,138,4.42,7.2,0,Akron,Mid-American (MAC),2013,INA,INA,0,0
QI-0100,Qadry,Ismail,Q.Ismail,WR,TE,72,196,1970,0,0,0,0,0,0,52,Syracuse,Big East,1993,INA,INA,0,0
QJ-0100,Quentin,Jammer,Q.Jammer,DB,,72,204,1979,4.49,18,36,124,0,0,5,Texas,Big 12,2002,INA,INA,0,0
QJ-0200,Quinn,Johnson,Q.Johnson,RB,,73,263,1986,4.82,16,32,115,0,0,145,LSU,Southeastern (SEC),2009,INA,INA,0,0
QL-0100,Quinten,Lawrence,Q.Lawrence,WR,,73,175,1984,4.4,20,0,0,0,0,175,McNeese State,Southland,2009,INA,INA,0,0
QM-0100,Quentin,McCord,Q.McCord,WR,,70,188,1978,4.48,0,36.5,112,4.18,7.17,236,Kentucky,Southeastern (SEC),2001,INA,INA,0,0
QM-0200,Quintin,Mikell,Q.Mikell,DB,,70,206,1980,0,0,0,0,0,0,0,Boise State,Western Athletic,2003,INA,INA,0,0
QM-0300,Qasim,Mitchell,Q.Mitchell,OL,,78,355,1979,5.29,22,26,0,4.94,8.07,0,North Carolina A&T,Mid-Eastern Athletic (MEAC),2003,INA,INA,0,0
QM-0400,Quincy,Monk,Q.Monk,LB,,75,250,1979,4.82,26,33.5,113,4.38,7.46,245,North Carolina,Atlantic Coast (ACC),2002,INA,INA,0,0
QM-0500,Quincy,Morgan,Q.Morgan,WR,,73,210,1977,4.48,0,33,0,0,0,33,Kansas State,Big 12,2001,INA,INA,0,0
QM-0600,Quentin,Moses,Q.Moses,DL,LB,77,261,1983,4.82,17,32,115,4.53,7.38,65,Georgia,Southeastern (SEC),2007,INA,INA,0,0
QN-0050,Quayshawn,Nealy,Q.Nealy,LB,,72,236,1991,4.69,20,35.5,116,4.34,7.17,0,Georgia Tech,Atlantic Coast (ACC),2015,INA,INA,0,0
QN-0100,Quentin,Neujahr,Q.Neujahr,OL,,76,297,1971,0,0,0,0,0,0,0,Kansas State,Big Eight,1996,INA,INA,0,0
QO-0100,Quinn,Ojinnaka,Q.Ojinnaka,OL,,77,309,1984,5.44,21,28.5,102,5.12,8.47,139,Syracuse,Big East,2006,INA,INA,0,0
QP-0050,Quinton,Patton,Q.Patton,WR,,72,204,1990,4.48,8,37,118,4.01,6.91,128,Louisiana Tech,Western Athletic,2013,SF,LWR,11,2
QP-0100,Quinn,Pitcock,Q.Pitcock,DL,,75,299,1983,4.93,0,34,112,0,0,98,Ohio State,Big Ten,2007,INA,INA,0,0
QP-0150,Quinton,Pointer,Q.Pointer,DB,,69,195,1988,0,0,0,0,0,0,0,UNLV,Mountain West (MWC),2012,INA,INA,0,0
QP-0200,Quinn,Porter,Q.Porter,RB,,72,205,1986,0,0,0,0,0,0,0,Stillman,,2011,INA,INA,0,0
QP-0300,Quron,Pratt,Q.Pratt,WR,,71,195,1991,4.51,14,34.5,128,4.19,6.85,0,Rutgers,American Athletic,2014,INA,INA,0,0
QR-0100,Quinten,Rollins,Q.Rollins,DB,,71,195,1992,4.46,14,36.5,122,4.28,7.1,62,Miami (OH),Mid-American (MAC),2015,GB,RCB,24,2
QS-0050,Quanterus,Smith,Q.Smith,DL,,77,250,1989,4.74,0,0,0,0,0,146,Western Kentucky,Sun Belt,2013,JAC,PS,92,2
QS-0075,Quinton,Spain,Q.Spain,OL,,76,334,1991,5.08,28,29,103,4.75,7.88,0,West Virginia,Big 12,2015,TEN,LG,60,2
QS-0100,Quinton,Spears,Q.Spears,LB,,76,234,1988,0,0,0,0,0,0,0,Prairie View A&M,Southwestern Athletic (SWAC),2011,INA,INA,0,0
QS-0200,Quincy,Stewart,Q.Stewart,LB,,73,234,1978,0,0,0,0,0,0,0,Louisiana Tech,FBS Independents,2001,INA,INA,0,0
QS-0300,Quinn,Sypniewski,Q.Sypniewski,TE,,78,265,1982,4.77,20,32.5,114,4.54,7.09,166,Colorado,Big 12,2006,INA,INA,0,0
QT-0100,Quinton,Teal,Q.Teal,DB,,73,198,1984,0,0,0,0,0,0,0,Coastal Carolina,,2007,INA,INA,0,0
QW-0100,Quintin,Williams,Q.Williams,DB,,71,204,1982,4.6,21,37,122,4.11,7.28,0,Wake Forest,Atlantic Coast (ACC),2004,INA,INA,0,0
QW-0200,Quincy,Wilson,Q.Wilson,RB,,69,225,1981,4.6,26,33.5,118,4.38,7.69,219,West Virginia,Big East,2006,INA,INA,0,0
RA-0100,Rabih,Abdullah,R.Abdullah,RB,,72,220,1975,0,0,0,0,0,0,0,Lehigh,,1999,INA,INA,0,0
RA-0200,Rahim,Abdullah,R.Abdullah,LB,,77,233,1976,4.85,17,34,118,4.36,7.24,45,Clemson,Atlantic Coast (ACC),1999,INA,INA,0,0
RA-0300,Ray,Agnew,R.Agnew,DL,,75,285,1967,0,0,0,0,0,0,10,North Carolina State,Atlantic Coast (ACC),1990,INA,INA,0,0
RA-0350,Ray,Agnew,R.Agnew,RB,,70,242,1993,4.8,17,32.5,118,4.26,7.11,0,Southern Illinois,Missouri Valley,2014,INA,INA,0,0
RA-0400,Roc,Alexander,R.Alexander,DB,,72,193,1981,4.35,0,39.5,125,4.23,6.97,0,Washington,Pacific 10,2004,INA,INA,0,0
RA-0500,Rufus,Alexander,R.Alexander,LB,,73,228,1983,4.79,25,35,117,4.3,7.06,176,Oklahoma,Big 12,2008,INA,INA,0,0
RA-0600,Rich,Alexis,R.Alexis,RB,,72,220,1981,4.64,0,32,114,4.49,7.42,0,Washington,Pacific 10,2005,INA,INA,0,0
RA-0650,Robert,Alford,R.Alford,DB,,70,188,1990,4.34,17,40,132,4.23,6.89,60,Southeastern Louisiana,Southland,2013,ATL,RCB,23,1
RA-0662,Rashaun,Allen,R.Allen,TE,,76,250,1990,4.68,24,38,115,4.52,7.35,0,Southern,Southwestern Athletic (SWAC),2014,NO,TE,88,2
RA-0675,Ricardo,Allen,R.Allen,DB,,69,187,1991,4.54,13,37,120,4.15,6.9,147,Purdue,Big Ten,2014,ATL,FS,37,1
RA-0700,Roger,Allen,R.Allen,OL,,75,329,1986,0,0,0,0,0,0,0,Missouri Western State,,2009,INA,INA,0,0
RA-0800,Russell,Allen,R.Allen,LB,K,75,234,1986,0,0,0,0,0,0,0,San Diego State,Mountain West (MWC),2009,INA,INA,0,0
RA-0850,Ryan,Allen,R.Allen,K,,73,215,1990,4.98,0,0,0,0,0,0,Louisiana Tech,Western Athletic,2013,NE,P,6,1
RA-0900,Richard,Alston,R.Alston,WR,,72,213,1980,0,0,0,0,0,0,0,East Carolina,Conference USA (C-USA),2004,INA,INA,0,0
RA-1000,Rashard,Anderson,R.Anderson,DB,,74,204,1977,4.55,0,34,123,4.15,7.18,23,Jackson State,Southwestern Athletic (SWAC),2000,INA,INA,0,0
RA-1050,Ri'Shard,Anderson,R.Anderson,DB,,71,189,1991,4.43,17,37.5,124,4.31,7.18,0,Syracuse,Atlantic Coast (ACC),2014,INA,INA,0,0
RA-1100,Richie,Anderson,R.Anderson,RB,,74,230,1971,0,0,0,0,0,0,144,Penn State,FBS Independents,1993,INA,INA,0,0
RA-1150,Rory,Anderson,R.Anderson,TE,,77,244,1992,4.73,0,0,0,0,0,254,South Carolina,Southeastern (SEC),2015,SF,RES,48,5
RA-1200,Richard,Angulo,R.Angulo,TE,,79,260,1980,0,0,0,0,0,0,254,Western New Mexico,,2003,INA,INA,0,0
RA-1300,Reidel,Anthony,R.Anthony,WR,,71,178,1976,0,0,0,0,0,0,16,Florida,Southeastern (SEC),1997,INA,INA,0,0
RA-1325,R.J.,Archer,R.Archer,QB,,74,220,1987,4.8,0,34,112,4.27,7.1,0,William & Mary,Colonial Athletic (CAA),2010,INA,INA,0,0
RA-1350,Ray Ray,Armstrong,R.Armstrong,LB,,75,222,1989,4.7,18,34.5,116,4.24,7.2,0,Miami (FL),Atlantic Coast (ACC),2013,SF,ROLB,54,3
RA-1375,Richard,Ash,R.Ash,DL,,75,314,1992,5.43,20,27,93,4.93,7.95,0,Western Michigan,Mid-American (MAC),2015,JAC,DT,62,2
RA-1400,Reggie,Austin,R.Austin,DB,,69,185,1977,4.44,17,35,119,4.14,7.03,125,Wake Forest,Atlantic Coast (ACC),2001,INA,INA,0,0
RA-1450,Rodney,Austin,R.Austin,OL,,76,311,1988,0,0,0,0,0,0,0,Elon,Southern,2012,INA,INA,0,0
RA-1500,Robert,Ayers,R.Ayers,DL,LB,75,274,1985,4.77,18,29.5,102,4.51,7.56,18,Tennessee,Southeastern (SEC),2009,NYG,RDE,91,1
RA-1600,Remi,Ayodele,R.Ayodele,DL,,74,250,1983,0,0,0,0,0,0,0,Oklahoma,Big 12,2007,INA,INA,0,0
RB-0100,Roderick,Babers,R.Babers,DB,,69,190,1980,4.43,15,37,127,4.07,6.83,123,Texas,Big 12,2003,INA,INA,0,0
RB-0150,Rasheed,Bailey,R.Bailey,WR,,74,205,1993,4.61,14,32,118,4.4,7.15,0,Delaware Valley,,2015,JAC,PS,4,3
RB-0200,Robert,Bailey,R.Bailey,DB,,69,176,1968,0,0,0,0,0,0,107,Miami (FL),FBS Independents,1991,INA,INA,0,0
RB-0300,Rodney,Bailey,R.Bailey,DL,,75,306,1979,0,0,0,0,0,0,181,Ohio State,Big Ten,2001,INA,INA,0,0
RB-0400,Rashad,Baker,R.Baker,DB,,70,198,1982,4.5,21,36,117,4.15,7.21,0,Tennessee,Southeastern (SEC),2004,INA,INA,0,0
RB-0500,Robert,Baker,R.Baker,WR,,71,200,1976,0,0,0,0,0,0,0,Auburn,Southeastern (SEC),2002,INA,INA,0,0
RB-0600,Ryan,Baker,R.Baker,DL,LB,77,295,1984,0,0,0,0,0,0,0,Purdue,Big Ten,2009,INA,INA,0,0
RB-0700,Ronde,Barber,R.Barber,DB,,69,184,1975,0,0,0,0,0,0,66,Virginia,Atlantic Coast (ACC),1997,INA,INA,0,0
RB-0800,Ramses,Barden,R.Barden,WR,,78,224,1986,4.55,17,33.5,118,4.26,0,85,Cal Poly,Great West,2009,INA,INA,0,0
RB-0900,Roy,Barker,R.Barker,DL,,77,287,1969,0,0,0,0,0,0,98,North Carolina,Atlantic Coast (ACC),1992,INA,INA,0,0
RB-1000,Rashad,Barksdale,R.Barksdale,DB,,74,210,1984,0,0,0,0,0,0,201,Albany State,,2007,INA,INA,0,0
RB-1100,Reggie,Barlow,R.Barlow,WR,TE,72,190,1973,0,0,0,0,0,0,110,Alabama State,Southwestern Athletic (SWAC),1996,INA,INA,0,0
RB-1200,Rashidi,Barnes,R.Barnes,DB,,71,205,1978,4.62,10,35,114,4.32,6.92,225,Colorado,Big 12,2000,INA,INA,0,0
RB-1300,Richard,Bartel,R.Bartel,QB,,75,246,1983,0,0,0,0,0,0,0,Tarleton State,,2010,INA,INA,0,0
RB-1400,Ron,Bartell,R.Bartell,DB,LB,73,206,1982,4.37,21,35.5,0,0,0,50,Howard,Mid-Eastern Athletic (MEAC),2005,INA,INA,0,0
RB-1450,Ryan,Bartholomew,R.Bartholomew,OL,,73,310,1988,4.93,34,26.5,92,4.62,7.62,0,Syracuse,Big East,2011,INA,INA,0,0
RB-1500,Rashad,Bauman,R.Bauman,DB,,68,184,1979,4.44,10,39,118,0,0,79,Oregon,Pacific 10,2002,INA,INA,0,0
RB-1600,Robert,Bean,R.Bean,DB,,71,178,1978,4.5,0,34.5,122,4.2,6.87,133,Mississippi State,Southeastern (SEC),2000,INA,INA,0,0
RB-1700,Rogers,Beckett,R.Beckett,DB,,74,207,1977,4.62,15,39.5,119,4.29,6.48,43,Marshall,Mid-American (MAC),2000,INA,INA,0,0
RB-1750,Reggie,Bell,R.Bell,WR,,71,201,1992,4.5,0,40,124,4.26,0,0,San Diego,,2015,NO,PS,11,1
RB-1800,Ronald,Bellamy,R.Bellamy,WR,,72,200,1981,4.57,0,30.5,119,4.1,7.38,0,Michigan,Big Ten,2004,INA,INA,0,0
RB-1900,Ryan,Benjamin,R.Benjamin,OL,,73,242,1977,0,0,0,0,0,0,0,South Florida,FCS Independents,2001,INA,INA,0,0
RB-2000,Rocky,Bernard,R.Bernard,DL,,75,301,1979,4.96,30,33,108,4.41,7.43,146,Texas A&M,Big 12,2002,INA,INA,0,0
RB-2100,Ryon,Bingham,R.Bingham,DL,,75,303,1981,5.09,33,30,109,4.38,7.44,204,Nebraska,Big 12,2005,INA,INA,0,0
RB-2200,Rob,Bironas,R.Bironas,K,,72,210,1978,0,0,0,0,0,0,0,Georgia Southern,Southern,2005,INA,INA,0,0
RB-2225,Rob,Blanchflower,R.Blanchflower,TE,,76,256,1990,4.82,0,0,0,0,0,230,Massachusetts,Mid-American (MAC),2014,PIT,RES,87,4
RB-2250,Robert,Blanton,R.Blanton,DB,,73,200,1989,4.66,12,34,116,3.97,6.71,139,Notre Dame,FBS Independents,2012,MIN,SS,36,2
RB-2275,Russell,Bodine,R.Bodine,OL,,75,310,1992,5.17,42,29,109,4.66,8.26,111,North Carolina,Atlantic Coast (ACC),2014,CIN,C,61,1
RB-2300,Rocky,Boiman,R.Boiman,LB,,76,236,1980,4.6,17,35,122,4.05,6.86,133,Notre Dame,FBS Independents,2002,INA,INA,0,0
RB-2400,Ryan,Boschetti,R.Boschetti,DL,,76,295,1981,5.06,0,29.5,110,4.27,7.41,0,UCLA,Pacific 10,2004,INA,INA,0,0
RB-2500,R.J.,Bowers,R.Bowers,RB,,72,250,1974,0,0,0,0,0,0,0,Grove City,,2001,INA,INA,0,0
RB-2600,Ron,Brace,R.Brace,DL,,75,330,1986,5.48,32,28,99,4.73,8.15,40,Boston College,Atlantic Coast (ACC),2009,INA,INA,0,0
RB-2700,Ronnie,Bradford,R.Bradford,DB,,70,188,1970,0,0,0,0,0,0,105,Colorado,Big Eight,1993,INA,INA,0,0
RB-2800,Rich,Braham,R.Braham,OL,,76,305,1970,0,0,0,0,0,0,76,West Virginia,Big East,1994,INA,INA,0,0
RB-2900,Robert,Brewster,R.Brewster,OL,,76,310,1986,5.29,23,30.5,98,4.75,7.68,0,Ball State,Mid-American (MAC),2010,INA,INA,0,0
RB-3000,Raheem,Brock,R.Brock,DL,,76,274,1978,4.93,25,34,115,4.23,7.09,238,Temple,Big East,2002,INA,INA,0,0
RB-3100,Richie,Brockel,R.Brockel,TE,RB,73,251,1986,0,0,0,0,0,0,0,Boise State,Western Athletic,2010,INA,INA,0,0
RB-3200,Robert,Brooks,R.Brooks,WR,,72,177,1970,0,0,0,0,0,0,62,South Carolina,FBS Independents,1992,INA,INA,0,0
RB-3300,Rodregis,Brooks,R.Brooks,DB,,69,184,1978,0,0,0,0,0,0,238,Alabama-Birmingham,Conference USA (C-USA),2001,INA,INA,0,0
RB-3350,Ron,Brooks,R.Brooks,DB,,70,188,1988,4.37,12,38,120,0,0,124,LSU,Southeastern (SEC),2012,BUF,RES,33,3
RB-3400,Ralph,Brown,R.Brown,DB,,70,185,1978,4.55,10,0,0,0,0,140,Nebraska,Big 12,2000,INA,INA,0,0
RB-3500,Ray,Brown,R.Brown,OL,,77,318,1962,0,0,0,0,0,0,201,Arkansas State,FBS Independents,1986,INA,INA,0,0
RB-3600,Reggie,Brown,R.Brown,RB,,72,244,1973,0,0,0,0,0,0,91,Fresno State,Western Athletic,1996,INA,INA,0,0
RB-3700,Reggie,Brown,R.Brown,WR,,73,197,1981,4.45,0,41.5,128,4,6.99,35,Georgia,Southeastern (SEC),2005,INA,INA,0,0
RB-3800,Ricky,Brown,R.Brown,LB,,74,235,1983,0,0,0,0,0,0,0,Boston College,Atlantic Coast (ACC),2006,INA,INA,0,0
RB-3900,Ronnie,Brown,R.Brown,RB,,72,230,1981,4.43,18,34,117,4.14,7.12,2,Auburn,Southeastern (SEC),2005,INA,INA,0,0
RB-4000,Ruben,Brown,R.Brown,OL,,75,300,1972,0,0,0,0,0,0,14,Pittsburgh,Big East,1995,INA,INA,0,0
RB-4100,Rufus,Brown,R.Brown,DB,,69,188,1980,4.43,15,33,124,4.44,7.24,0,Florida State,Atlantic Coast (ACC),2004,INA,INA,0,0
RB-4150,Ryan,Broyles,R.Broyles,WR,,70,188,1988,4.57,21,0,0,0,0,54,Oklahoma,Big 12,2012,INA,INA,0,0
RB-4200,Rob,Bruggeman,R.Bruggeman,OL,,76,290,1986,5.05,30,0,0,0,0,0,Iowa,Big Ten,2010,INA,INA,0,0
RB-4300,Red,Bryant,R.Bryant,DL,,76,323,1984,5,20,28,111,4.64,7.75,121,Texas A&M,Big 12,2008,ARI,LDE,71,3
RB-4400,Roderick,Bryant,R.Bryant,DB,,73,185,1981,0,0,0,0,0,0,0,Idaho,Sun Belt,2004,INA,INA,0,0
RB-4500,Romby,Bryant,R.Bryant,WR,,73,181,1979,0,0,0,0,0,0,0,Tulsa,Western Athletic,2005,INA,INA,0,0
RB-4600,Ray,Buchanan,R.Buchanan,DB,,69,186,1971,0,0,0,0,0,0,65,Louisville,FBS Independents,1993,INA,INA,0,0
RB-4650,Randy,Bullock,R.Bullock,K,,69,205,1989,0,0,0,0,0,0,161,Texas A&M,Big 12,2012,NYJ,PK,8,1
RB-4670,Rex,Burkhead,R.Burkhead,RB,,70,214,1990,4.65,21,39,125,4.09,6.85,190,Nebraska,Big Ten,2013,CIN,RB,33,4
RB-4700,Rob,Burnett,R.Burnett,DL,,76,265,1967,0,0,0,0,0,0,129,Syracuse,FBS Independents,1990,INA,INA,0,0
RB-4800,Rafael,Bush,R.Bush,DB,,71,195,1987,0,0,0,0,0,0,0,South Carolina State,Mid-Eastern Athletic (MEAC),2010,NO,RES,25,3
RB-4900,Reggie,Bush,R.Bush,RB,WR,71,203,1985,0,0,0,0,0,0,2,USC,Pacific 10,2006,SF,RES,23,2
RB-5000,Rashad,Butler,R.Butler,OL,,77,308,1983,5.32,16,28,0,4.55,7.9,89,Miami (FL),Atlantic Coast (ACC),2007,INA,INA,0,0
